Gene_ID	start	end	strand	Annotation	Gene_length_bp	NumberUniqueHits	NormalizeUniquehits_hitsperbp	TotalNumberReads	Pvalue-Essential	AdjPvalue-Essential	FWER-Essential	Pvalue-ImprovedFitness	AdjPvalue-ImprovedFitness	FWER-ImprovedFitness	Library
MPAO1_24960	5269301	5270839	+	iron ABC transporter permease	1539	0.0	0.0	0.0	0.863054693458413	1.0	1.0	0.136945306541587	0.1645471201658725	1.0	Ess539
MPAO1_24965	5270920	5273226	-	PqiB family protein	2307	3	0.001444391	545	0.999959823	1	1	4.02E-05	0.007380061	0.236161949	Ess538
MPAO1_24965	5270920	5273226	-	PqiB family protein	2307	5.0	0.002407318247472316	1062.0	0.9999998094232816	1.0	1.0	1.9057671840627677E-7	4.480839803168379E-5	0.0011202099507920948	Ess539
MPAO1_24965	5270920	5273226	-	PqiB family protein	2307	5.0	0.002407318247472316	429.0	0.9999841941121397	1.0	1.0	1.5805887860320667E-5	0.0034410003275172174	0.09290700884296488	Ess540
MPAO1_24965	5270920	5273226	-	PqiB family protein	2307	7	0.003370246	932	0.999997856	1	1	2.14E-06	4.67E-04	0.012600352	Ess541
MPAO1_24970	5273219	5273839	-	paraquat-inducible membrane protein A	621	1	0.001788909	22	0.99688267	1	1	0.00311733	0.145425915	1	Ess538
MPAO1_24970	5273219	5273839	-	paraquat-inducible membrane protein A	621	1.0	0.0017889087656529517	162.0	0.977494175979711	1.0	1.0	0.022505824020289	0.2779185579648293	1.0	Ess540
MPAO1_24970	5273219	5273839	-	paraquat-inducible membrane protein A	621	1.0	0.0017889087656529517	58.0	0.9948234254435981	1.0	1.0	0.005176574556401858	0.19887519766359557	1.0	Ess539
MPAO1_24970	5273219	5273839	-	paraquat-inducible membrane protein A	621	3	0.005366726	699	0.999494451	1	1	5.06E-04	0.056068291	1	Ess541
MPAO1_24975	5273826	5274533	-	paraquat-inducible protein A	708	0	0	0	0.90158376	1	1	0.09841624	0.124379845	1	Ess538
MPAO1_24975	5273826	5274533	-	paraquat-inducible protein A	708	0.0	0.0	0.0	0.8740821606761754	1.0	1.0	0.1259178393238246	0.15848930611251413	1.0	Ess539
MPAO1_24975	5273826	5274533	-	paraquat-inducible protein A	708	1	0.001567398	65	0.921103107	1	1	0.078896893	0.38326937	1	Ess541
MPAO1_24975	5273826	5274533	-	paraquat-inducible protein A	708	1.0	0.001567398119122257	13.0	0.9653768882646147	1.0	1.0	0.03462311173538535	0.29666858714372457	1.0	Ess540
MPAO1_24980	5274680	5274795	-	5S ribosomal RNA	116	0	0	0	0.915762919	1	1	0.084237081	0.401903864	1	Ess541
MPAO1_24980	5274680	5274795	-	5S ribosomal RNA	116	0	0	0	0.980642206	1	1	0.019357794	0.184118302	1	Ess538
MPAO1_24980	5274680	5274795	-	5S ribosomal RNA	116	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_24980	5274680	5274795	-	5S ribosomal RNA	116	0.0	0.0	0.0	0.9749270579973269	1.0	1.0	0.02507294200267307	0.22604103234925202	1.0	Ess539
MPAO1_24985	5274926	5277837	-	23S ribosomal RNA	2912	1	3.82E-04	16	0.914667793	1	1	0.085332207	0.117936213	1	Ess538
MPAO1_24985	5274926	5277837	-	23S ribosomal RNA	2912	1.0	3.816793893129771E-4	57.0	0.8686391541467015	1.0	1.0	0.13136084585329855	0.16072836218269962	1.0	Ess539
MPAO1_24985	5274926	5277837	-	23S ribosomal RNA	2912	3	0.001145038	174	0.825391416	1	1	0.174608584	0.387009523	1	Ess541
MPAO1_24985	5274926	5277837	-	23S ribosomal RNA	2912	3.0	0.0011450381679389313	72.0	0.9507751664174638	1.0	1.0	0.049224833582536154	0.29706732217468945	1.0	Ess540
MPAO1_24990	5278057	5278132	-	tRNA-Ala	76	0	0	0	0.973946085	1	1	0.026053915	0.335844104	1	Ess541
MPAO1_24990	5278057	5278132	-	tRNA-Ala	76	0	0	0	0.994152879	1	1	0.005847121	0.207044457	1	Ess538
MPAO1_24990	5278057	5278132	-	tRNA-Ala	76	0.0	0.0	0.0	0.9835946079909306	1.0	1.0	0.01640539200906943	0.27630628719000033	1.0	Ess540
MPAO1_24990	5278057	5278132	-	tRNA-Ala	76	0.0	0.0	0.0	0.992411154873394	1.0	1.0	0.007588845126605959	0.24781795363438794	1.0	Ess539
MPAO1_24995	5278161	5278237	-	tRNA-Ile	77	0	0	0	0.956955025	1	1	0.043044975	0.371539449	1	Ess541
MPAO1_24995	5278161	5278237	-	tRNA-Ile	77	0	0	0	0.990273804	1	1	0.009726196	0.223322584	1	Ess538
MPAO1_24995	5278161	5278237	-	tRNA-Ile	77	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0	Ess540
MPAO1_24995	5278161	5278237	-	tRNA-Ile	77	0.0	0.0	0.0	0.9873839465969289	1.0	1.0	0.012616053403071148	0.2677153859323184	1.0	Ess539
MPAO1_25000	5278301	5279837	-	16S ribosomal RNA	1537	0	0	0	0.772573258	1	1	0.227426742	0.230167767	1	Ess538
MPAO1_25000	5278301	5279837	-	16S ribosomal RNA	1537	0.0	0.0	0.0	0.7152074597831818	1.0	1.0	0.2847925402168182	0.28812574034328015	1.0	Ess539
MPAO1_25000	5278301	5279837	-	16S ribosomal RNA	1537	2.0	0.0014461315979754157	51.0	0.9630901201761349	1.0	1.0	0.036909879823865066	0.30993753372096977	1.0	Ess540
MPAO1_25000	5278301	5279837	-	16S ribosomal RNA	1537	4	0.002892263	139	0.993620844	1	1	0.006379156	0.197350952	1	Ess541
MPAO1_25005	5280380	5280988	-	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	609	0	0	0	0.943043538	1	1	0.056956462	0.116936809	1	Ess538
MPAO1_25005	5280380	5280988	-	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	609	0.0	0.0	0.0	0.9266513690883058	1.0	1.0	0.07334863091169419	0.1489268575125867	1.0	Ess539
MPAO1_25005	5280380	5280988	-	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	609	1.0	0.0018214936247723133	13.0	0.9881253324173144	1.0	1.0	0.011874667582685627	0.24320312212901085	1.0	Ess540
MPAO1_25005	5280380	5280988	-	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	609	2	0.003642987	34	0.997712513	1	1	0.002287487	0.138616999	1	Ess541
MPAO1_25010	5280988	5282001	-	mononuclear molybdenum enzyme YedY	1014	0	0	0	0.898065879	1	1	0.101934121	0.126140792	1	Ess538
MPAO1_25010	5280988	5282001	-	mononuclear molybdenum enzyme YedY	1014	0.0	0.0	0.0	0.7384071394185345	1.0	1.0	0.26159286058146547	0.31138980042483877	1.0	Ess540
MPAO1_25010	5280988	5282001	-	mononuclear molybdenum enzyme YedY	1014	0.0	0.0	0.0	0.8696543657537953	1.0	1.0	0.1303456342462047	0.16065666556913216	1.0	Ess539
MPAO1_25010	5280988	5282001	-	mononuclear molybdenum enzyme YedY	1014	3	0.003289474	58	0.998592451	1	1	0.001407549	0.107449035	1	Ess541
MPAO1_25015	5282062	5282877	-	CDP-diacylglycerol--serine O-phosphatidyltransferase	816	0	0	0	0.691017153	1	1	0.308982847	0.406218111	1	Ess541
MPAO1_25015	5282062	5282877	-	CDP-diacylglycerol--serine O-phosphatidyltransferase	816	0	0	0	0.921179874	1	1	0.078820126	0.116378976	1	Ess538
MPAO1_25015	5282062	5282877	-	CDP-diacylglycerol--serine O-phosphatidyltransferase	816	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0	Ess540
MPAO1_25015	5282062	5282877	-	CDP-diacylglycerol--serine O-phosphatidyltransferase	816	0.0	0.0	0.0	0.8988410955846341	1.0	1.0	0.1011589044153659	0.148282304277686	1.0	Ess539
MPAO1_25020	5283032	5284048	-	ketol-acid reductoisomerase	1017	0	0	0	0.644043603	1	1	0.355956397	0.428752397	1	Ess541
MPAO1_25020	5283032	5284048	-	ketol-acid reductoisomerase	1017	0	0	0	0.906886435	1	1	0.093113565	0.121681089	1	Ess538
MPAO1_25020	5283032	5284048	-	ketol-acid reductoisomerase	1017	0.0	0.0	0.0	0.7590475595145382	1.0	1.0	0.24095244048546183	0.3006407228133188	1.0	Ess540
MPAO1_25020	5283032	5284048	-	ketol-acid reductoisomerase	1017	0.0	0.0	0.0	0.8807661586469024	1.0	1.0	0.11923384135309756	0.15498817325818387	1.0	Ess539
MPAO1_25025	5284091	5284582	-	acetolactate synthase small subunit	492	0	0	0	0.802523273	1	1	0.197476727	0.388606697	1	Ess541
MPAO1_25025	5284091	5284582	-	acetolactate synthase small subunit	492	0	0	0	0.952305851	1	1	0.047694149	0.122797287	1	Ess538
MPAO1_25025	5284091	5284582	-	acetolactate synthase small subunit	492	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_25025	5284091	5284582	-	acetolactate synthase small subunit	492	0.0	0.0	0.0	0.9384914270502968	1.0	1.0	0.061508572949703244	0.15604117039203955	1.0	Ess539
MPAO1_25030	5284585	5286309	-	acetolactate synthase 3 large subunit	1725	0	0	0	0.341785207	1	1	0.658214793	0.664888564	1	Ess541
MPAO1_25030	5284585	5286309	-	acetolactate synthase 3 large subunit	1725	0	0	0	0.787823788	1	1	0.212176212	0.215736339	1	Ess538
MPAO1_25030	5284585	5286309	-	acetolactate synthase 3 large subunit	1725	0.0	0.0	0.0	0.5103361481246642	1.0	1.0	0.4896638518753358	0.4953948573706065	1.0	Ess540
MPAO1_25030	5284585	5286309	-	acetolactate synthase 3 large subunit	1725	0.0	0.0	0.0	0.7336009949835065	1.0	1.0	0.2663990050164935	0.27077526396108403	1.0	Ess539
MPAO1_25035	5286860	5287312	+	DUF4124 domain-containing protein	453	0	0	0	0.907739763	1	1	0.092260237	0.40410259	1	Ess541
MPAO1_25035	5286860	5287312	+	DUF4124 domain-containing protein	453	0	0	0	0.978727158	1	1	0.021272842	0.177112985	1	Ess538
MPAO1_25035	5286860	5287312	+	DUF4124 domain-containing protein	453	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0	Ess540
MPAO1_25035	5286860	5287312	+	DUF4124 domain-containing protein	453	0.0	0.0	0.0	0.9724546028991312	1.0	1.0	0.027545397100868785	0.21850451303496182	1.0	Ess539
MPAO1_25040	5287420	5287749	-	YqcC family protein	330	0	0	0	0.884089588	1	1	0.115910412	0.400071287	1	Ess541
MPAO1_25040	5287420	5287749	-	YqcC family protein	330	0	0	0	0.973004421	1	1	0.026995579	0.156489165	1	Ess538
MPAO1_25040	5287420	5287749	-	YqcC family protein	330	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_25040	5287420	5287749	-	YqcC family protein	330	0.0	0.0	0.0	0.9650747955250746	1.0	1.0	0.03492520447492542	0.1953285936285553	1.0	Ess539
MPAO1_25045	5287749	5288528	-	tetratricopeptide repeat protein	780	0	0	0	0.809616462	1	1	0.190383538	0.389514248	1	Ess541
MPAO1_25045	5287749	5288528	-	tetratricopeptide repeat protein	780	0	0	0	0.954169202	1	1	0.045830798	0.124373697	1	Ess538
MPAO1_25045	5287749	5288528	-	tetratricopeptide repeat protein	780	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0	Ess540
MPAO1_25045	5287749	5288528	-	tetratricopeptide repeat protein	780	0.0	0.0	0.0	0.9408775311486328	1.0	1.0	0.05912246885136718	0.15796448723106196	1.0	Ess539
MPAO1_25050	5288545	5290869	-	penicillin-binding protein 1B	2325	0	0	0	0.837040147	1	1	0.162959853	0.171019107	1	Ess538
MPAO1_25050	5288545	5290869	-	penicillin-binding protein 1B	2325	0.0	0.0	0.0	0.6054657188358857	1.0	1.0	0.39453428116411426	0.4090796445021457	1.0	Ess540
MPAO1_25050	5288545	5290869	-	penicillin-binding protein 1B	2325	0.0	0.0	0.0	0.7936816282293814	1.0	1.0	0.20631837177061862	0.2162516742631413	1.0	Ess539
MPAO1_25050	5288545	5290869	-	penicillin-binding protein 1B	2325	1	4.78E-04	19	0.810098389	1	1	0.189901611	0.389205602	1	Ess541
MPAO1_25055	5291082	5292644	+	hypothetical protein	1563	0	0	0	0.53068644	1	1	0.46931356	0.500476253	1	Ess541
MPAO1_25055	5291082	5292644	+	hypothetical protein	1563	0	0	0	0.868712727	1	1	0.131287273	0.144921425	1	Ess538
MPAO1_25055	5291082	5292644	+	hypothetical protein	1563	0.0	0.0	0.0	0.6723375126204982	1.0	1.0	0.32766248737950177	0.35476148477007025	1.0	Ess540
MPAO1_25055	5291082	5292644	+	hypothetical protein	1563	0.0	0.0	0.0	0.8329123318163338	1.0	1.0	0.16708766818366616	0.18402497912377547	1.0	Ess539
MPAO1_25060	5292736	5293083	+	pentapeptide repeat-containing protein	348	0	0	0	0.861055593	1	1	0.138944407	0.391147137	1	Ess541
MPAO1_25060	5292736	5293083	+	pentapeptide repeat-containing protein	348	0	0	0	0.967315146	1	1	0.032684854	0.139623235	1	Ess538
MPAO1_25060	5292736	5293083	+	pentapeptide repeat-containing protein	348	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0	Ess540
MPAO1_25060	5292736	5293083	+	pentapeptide repeat-containing protein	348	0.0	0.0	0.0	0.957750992366244	1.0	1.0	0.04224900763375605	0.1760025987747825	1.0	Ess539
MPAO1_25065	5293309	5293581	+	competence protein TfoX	273	0	0	0	0.980642206	1	1	0.019357794	0.184118302	1	Ess538
MPAO1_25065	5293309	5293581	+	competence protein TfoX	273	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_25065	5293309	5293581	+	competence protein TfoX	273	0.0	0.0	0.0	0.9749270579973269	1.0	1.0	0.02507294200267307	0.22604103234925202	1.0	Ess539
MPAO1_25065	5293309	5293581	+	competence protein TfoX	273	1	0.004081633	28	0.996703621	1	1	0.003296379	0.155008909	1	Ess541
MPAO1_25070	5293686	5294483	+	cyclic nucleotide-binding domain-containing protein	798	0	0	0	0.684963033	1	1	0.315036967	0.408422429	1	Ess541
MPAO1_25070	5293686	5294483	+	cyclic nucleotide-binding domain-containing protein	798	0	0	0	0.919380946	1	1	0.080619054	0.116776441	1	Ess538
MPAO1_25070	5293686	5294483	+	cyclic nucleotide-binding domain-containing protein	798	0.0	0.0	0.0	0.7889170278640193	1.0	1.0	0.2110829721359807	0.28661254567227873	1.0	Ess540
MPAO1_25070	5293686	5294483	+	cyclic nucleotide-binding domain-containing protein	798	0.0	0.0	0.0	0.8965615976150002	1.0	1.0	0.1034384023849998	0.1487670489892412	1.0	Ess539
MPAO1_25075	5294947	5295834	-	iron(III) ABC transporter	888	0	0	0	0.741416735	1	1	0.258583265	0.39356614	1	Ess541
MPAO1_25075	5294947	5295834	-	iron(III) ABC transporter	888	0	0	0	0.935698592	1	1	0.064301408	0.115797695	1	Ess538
MPAO1_25075	5294947	5295834	-	iron(III) ABC transporter	888	0.0	0.0	0.0	0.8290541775402155	1.0	1.0	0.1709458224597845	0.2798940235149341	1.0	Ess540
MPAO1_25075	5294947	5295834	-	iron(III) ABC transporter	888	0.0	0.0	0.0	0.917286963378525	1.0	1.0	0.082713036621475	0.14755302860729289	1.0	Ess539
MPAO1_25080	5295845	5296612	-	hemin import ATP-binding protein HmuV	768	0	0	0	0.868666127	1	1	0.131333873	0.393466109	1	Ess541
MPAO1_25080	5295845	5296612	-	hemin import ATP-binding protein HmuV	768	0	0	0	0.969207865	1	1	0.030792135	0.144220054	1	Ess538
MPAO1_25080	5295845	5296612	-	hemin import ATP-binding protein HmuV	768	0.0	0.0	0.0	0.9601860636968935	1.0	1.0	0.03981393630310648	0.18127522663800147	1.0	Ess539
MPAO1_25080	5295845	5296612	-	hemin import ATP-binding protein HmuV	768	1.0	0.001445086705202312	12.0	0.9965530877284952	1.0	1.0	0.003446912271504843	0.16607336337627432	1.0	Ess540
MPAO1_25085	5296612	5297595	-	iron ABC transporter permease	984	0	0	0	0.728482285	1	1	0.271517715	0.395632407	1	Ess541
MPAO1_25085	5296612	5297595	-	iron ABC transporter permease	984	0	0	0	0.932047599	1	1	0.067952401	0.115674547	1	Ess538
MPAO1_25085	5296612	5297595	-	iron ABC transporter permease	984	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0	Ess540
MPAO1_25085	5296612	5297595	-	iron ABC transporter permease	984	0.0	0.0	0.0	0.9126403080164353	1.0	1.0	0.08735969198356475	0.14738813704919448	1.0	Ess539
MPAO1_25090	5297646	5298539	-	hemin ABC transporter substrate-binding protein	894	0	0	0	0.7816144	1	1	0.2183856	0.387698749	1	Ess541
MPAO1_25090	5297646	5298539	-	hemin ABC transporter substrate-binding protein	894	0	0	0	0.946737603	1	1	0.053262397	0.118275922	1	Ess538
MPAO1_25090	5297646	5298539	-	hemin ABC transporter substrate-binding protein	894	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0	Ess540
MPAO1_25090	5297646	5298539	-	hemin ABC transporter substrate-binding protein	894	0.0	0.0	0.0	0.9313693609577646	1.0	1.0	0.06863063904223543	0.1505264538396492	1.0	Ess539
MPAO1_25095	5298549	5299613	-	hemin-degrading factor	1065	0	0	0	0.697124783	1	1	0.302875217	0.404246259	1	Ess541
MPAO1_25095	5298549	5299613	-	hemin-degrading factor	1065	0	0	0	0.922982321	1	1	0.077017679	0.116049709	1	Ess538
MPAO1_25095	5298549	5299613	-	hemin-degrading factor	1065	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0	Ess540
MPAO1_25095	5298549	5299613	-	hemin-degrading factor	1065	0.0	0.0	0.0	0.9011263891527047	1.0	1.0	0.09887361084729529	0.14788271871765948	1.0	Ess539
MPAO1_25100	5299794	5302088	+	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	2295	1	4.84E-04	26	0.983368185	1	1	0.016631815	0.185858954	1	Ess538
MPAO1_25100	5299794	5302088	+	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	2295	1.0	4.8426150121065375E-4	11.0	0.8947109463276701	1.0	1.0	0.10528905367232988	0.2813132079481614	1.0	Ess540
MPAO1_25100	5299794	5302088	+	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	2295	1.0	4.8426150121065375E-4	67.0	0.9729823602029833	1.0	1.0	0.027017639797016657	0.21489808758709594	1.0	Ess539
MPAO1_25100	5299794	5302088	+	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	2295	3	0.001452785	162	0.988122304	1	1	0.011877696	0.254806916	1	Ess541
MPAO1_25105	5302191	5302538	+	Rieske (2Fe-2S) protein	348	0	0	0	0.89190371	1	1	0.10809629	0.406259586	1	Ess541
MPAO1_25105	5302191	5302538	+	Rieske (2Fe-2S) protein	348	0	0	0	0.974908272	1	1	0.025091728	0.164608455	1	Ess538
MPAO1_25105	5302191	5302538	+	Rieske (2Fe-2S) protein	348	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0	Ess540
MPAO1_25105	5302191	5302538	+	Rieske (2Fe-2S) protein	348	0.0	0.0	0.0	0.9675284875444476	1.0	1.0	0.032471512455552354	0.20457400880357635	1.0	Ess539
MPAO1_25110	5302619	5303131	+	DUF4136 domain-containing protein	513	0	0	0	0.816772345	1	1	0.183227655	0.390788155	1	Ess541
MPAO1_25110	5302619	5303131	+	DUF4136 domain-containing protein	513	0	0	0	0.956036199	1	1	0.043963801	0.126119679	1	Ess538
MPAO1_25110	5302619	5303131	+	DUF4136 domain-containing protein	513	0.0	0.0	0.0	0.8808941677405295	1.0	1.0	0.11910583225947047	0.28692790246769156	1.0	Ess540
MPAO1_25110	5302619	5303131	+	DUF4136 domain-containing protein	513	0.0	0.0	0.0	0.9432697018903117	1.0	1.0	0.056730298109688326	0.1602406017725843	1.0	Ess539
MPAO1_25115	5303135	5303584	-	DUF4345 domain-containing protein	450	0	0	0	0.816772345	1	1	0.183227655	0.390788155	1	Ess541
MPAO1_25115	5303135	5303584	-	DUF4345 domain-containing protein	450	0	0	0	0.956036199	1	1	0.043963801	0.126119679	1	Ess538
MPAO1_25115	5303135	5303584	-	DUF4345 domain-containing protein	450	0.0	0.0	0.0	0.8808941677405295	1.0	1.0	0.11910583225947047	0.28692790246769156	1.0	Ess540
MPAO1_25115	5303135	5303584	-	DUF4345 domain-containing protein	450	0.0	0.0	0.0	0.9432697018903117	1.0	1.0	0.056730298109688326	0.1602406017725843	1.0	Ess539
MPAO1_25120	5303834	5304283	+	DUF411 domain-containing protein	450	0	0	0	0.868666127	1	1	0.131333873	0.393466109	1	Ess541
MPAO1_25120	5303834	5304283	+	DUF411 domain-containing protein	450	0	0	0	0.969207865	1	1	0.030792135	0.144220054	1	Ess538
MPAO1_25120	5303834	5304283	+	DUF411 domain-containing protein	450	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0	Ess540
MPAO1_25120	5303834	5304283	+	DUF411 domain-containing protein	450	0.0	0.0	0.0	0.9601860636968935	1.0	1.0	0.03981393630310648	0.18127522663800147	1.0	Ess539
MPAO1_25125	5304342	5305577	-	alanine transaminase	1236	0	0	0	0.51685998	1	1	0.48314002	0.51123259	1	Ess541
MPAO1_25125	5304342	5305577	-	alanine transaminase	1236	0	0	0	0.863633258	1	1	0.136366742	0.148934171	1	Ess538
MPAO1_25125	5304342	5305577	-	alanine transaminase	1236	0.0	0.0	0.0	0.6613075521635564	1.0	1.0	0.3386924478364436	0.3632909139384335	1.0	Ess540
MPAO1_25125	5304342	5305577	-	alanine transaminase	1236	0.0	0.0	0.0	0.8265914891261394	1.0	1.0	0.17340851087386056	0.18896834017733635	1.0	Ess539
MPAO1_25130	5305747	5306601	+	PhzF family phenazine biosynthesis protein	855	0	0	0	0.795492228	1	1	0.204507772	0.388902194	1	Ess541
MPAO1_25130	5305747	5306601	+	PhzF family phenazine biosynthesis protein	855	0	0	0	0.950446139	1	1	0.049553861	0.12126461	1	Ess538
MPAO1_25130	5305747	5306601	+	PhzF family phenazine biosynthesis protein	855	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0	Ess540
MPAO1_25130	5305747	5306601	+	PhzF family phenazine biosynthesis protein	855	0.0	0.0	0.0	0.9361113742100463	1.0	1.0	0.06388862578995369	0.15416147060482258	1.0	Ess539
MPAO1_25135	5306669	5307562	+	neutral zinc metallopeptidase	894	0	0	0	0.75458084	1	1	0.24541916	0.389253595	1	Ess541
MPAO1_25135	5306669	5307562	+	neutral zinc metallopeptidase	894	0	0	0	0.939363886	1	1	0.060636114	0.11572048	1	Ess538
MPAO1_25135	5306669	5307562	+	neutral zinc metallopeptidase	894	0.0	0.0	0.0	0.838247279253227	1.0	1.0	0.16175272074677305	0.27800657676886903	1.0	Ess540
MPAO1_25135	5306669	5307562	+	neutral zinc metallopeptidase	894	0.0	0.0	0.0	0.9219572769177348	1.0	1.0	0.07804272308226523	0.14740845960075677	1.0	Ess539
MPAO1_25140	5307584	5308060	-	hypothetical protein	477	0	0	0	0.884089588	1	1	0.115910412	0.400071287	1	Ess541
MPAO1_25140	5307584	5308060	-	hypothetical protein	477	0	0	0	0.973004421	1	1	0.026995579	0.156489165	1	Ess538
MPAO1_25140	5307584	5308060	-	hypothetical protein	477	0.0	0.0	0.0	0.9650747955250746	1.0	1.0	0.03492520447492542	0.1953285936285553	1.0	Ess539
MPAO1_25140	5307584	5308060	-	hypothetical protein	477	1.0	0.002331002331002331	15.0	0.9973669335540689	1.0	1.0	0.002633066445931087	0.14199233549709112	1.0	Ess540
MPAO1_25145	5308474	5309769	+	NCS2 family permease	1296	0	0	0	0.559458862	1	1	0.440541138	0.479714859	1	Ess541
MPAO1_25145	5308474	5309769	+	NCS2 family permease	1296	0	0	0	0.878961465	1	1	0.121038535	0.137773917	1	Ess538
MPAO1_25145	5308474	5309769	+	NCS2 family permease	1296	0.0	0.0	0.0	0.6949524086766073	1.0	1.0	0.30504759132339265	0.3385705705813637	1.0	Ess540
MPAO1_25145	5308474	5309769	+	NCS2 family permease	1296	0.0	0.0	0.0	0.8456993909086028	1.0	1.0	0.1543006090913972	0.17505867211720377	1.0	Ess539
MPAO1_25150	5309766	5310857	+	tRNA (uridine(54)-C5)-methyltransferase TrmA	1092	0	0	0	0.935698592	1	1	0.064301408	0.115797695	1	Ess538
MPAO1_25150	5309766	5310857	+	tRNA (uridine(54)-C5)-methyltransferase TrmA	1092	0.0	0.0	0.0	0.917286963378525	1.0	1.0	0.082713036621475	0.14755302860729289	1.0	Ess539
MPAO1_25150	5309766	5310857	+	tRNA (uridine(54)-C5)-methyltransferase TrmA	1092	2.0	0.002036659877800407	365.0	0.9991243012685771	1.0	1.0	8.756987314229026E-4	0.10092857143732982	1.0	Ess540
MPAO1_25150	5309766	5310857	+	tRNA (uridine(54)-C5)-methyltransferase TrmA	1092	3	0.00305499	232	0.999778538	1	1	2.21E-04	0.032543904	1	Ess541
MPAO1_25155	5310891	5311598	-	DNA/RNA nuclease SfsA	708	0	0	0	0.948590059	1	1	0.051409941	0.119159161	1	Ess538
MPAO1_25155	5310891	5311598	-	DNA/RNA nuclease SfsA	708	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0	Ess540
MPAO1_25155	5310891	5311598	-	DNA/RNA nuclease SfsA	708	0.0	0.0	0.0	0.9337373572816425	1.0	1.0	0.06626264271835747	0.1515532349799631	1.0	Ess539
MPAO1_25155	5310891	5311598	-	DNA/RNA nuclease SfsA	708	1	0.001567398	14	0.976697783	1	1	0.023302217	0.324574477	1	Ess541
MPAO1_25160	5311598	5312770	-	pyridoxal phosphate-dependent aminotransferase	1173	0	0	0	0.649736053	1	1	0.350263947	0.426086813	1	Ess541
MPAO1_25160	5311598	5312770	-	pyridoxal phosphate-dependent aminotransferase	1173	0	0	0	0.908660915	1	1	0.091339085	0.120812589	1	Ess538
MPAO1_25160	5311598	5312770	-	pyridoxal phosphate-dependent aminotransferase	1173	0.0	0.0	0.0	0.8830054968872404	1.0	1.0	0.1169945031127596	0.15391532884888115	1.0	Ess539
MPAO1_25160	5311598	5312770	-	pyridoxal phosphate-dependent aminotransferase	1173	1.0	9.478672985781991E-4	13.0	0.9700250132464007	1.0	1.0	0.02997498675359933	0.29863215616552014	1.0	Ess540
MPAO1_25165	5312963	5313409	+	RNA polymerase-binding protein DksA	447	0	0	0	0.823991477	1	1	0.176008523	0.389818425	1	Ess541
MPAO1_25165	5312963	5313409	+	RNA polymerase-binding protein DksA	447	0	0	0	0.957906849	1	1	0.042093151	0.127406561	1	Ess538
MPAO1_25165	5312963	5313409	+	RNA polymerase-binding protein DksA	447	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0	Ess540
MPAO1_25165	5312963	5313409	+	RNA polymerase-binding protein DksA	447	0.0	0.0	0.0	0.945667954699707	1.0	1.0	0.05433204530029301	0.16178508727209845	1.0	Ess539
MPAO1_25170	5313477	5314358	+	tRNA glutamyl-Q(34) synthetase GluQRS	882	1	0.001259446	13	0.976697783	1	1	0.023302217	0.324574477	1	Ess541
MPAO1_25170	5313477	5314358	+	tRNA glutamyl-Q(34) synthetase GluQRS	882	1	0.001259446	65	0.998704227	1	1	0.001295773	0.101554049	1	Ess538
